biome	year	month	day	hour	date	depth_CTD-onRAS	CTD-belowRAS	density_kg.m^3_CTD-onRAS	density_kg.m^3_CTD-belowRAS	strat	minimum_MLD
WSC	2016	8	15	12	2016-08-15	39	65	27.43	27.64	0.0000793	0
WSC	2016	8	15	13	2016-08-15	39	64	27.43	27.64	0.0000793	0
WSC	2016	8	15	14	2016-08-15	38	63	27.42	27.64	0.0000793	0
WSC	2016	8	15	15	2016-08-15	36	61	27.42	27.63	0.0000793	0
WSC	2016	8	15	16	2016-08-15	36	61	27.42	27.63	0.0000793	0
WSC	2016	8	15	17	2016-08-15	35	61	27.41	27.63	0.0000793	0
WSC	2016	8	15	18	2016-08-15	36	61	27.41	27.63	0.0000794	0
WSC	2016	8	15	19	2016-08-15	36	62	27.41	27.62	0.0000795	0
WSC	2016	8	15	20	2016-08-15	37	63	27.4	27.62	0.0000797	0
WSC	2016	8	15	21	2016-08-15	40	65	27.4	27.62	0.0000798	0
WSC	2016	8	15	22	2016-08-15	43	68	27.4	27.61	0.00008	0
WSC	2016	8	15	23	2016-08-15	45	70	27.39	27.61	0.0000802	0
WSC	2016	8	16	0	2016-08-16	46	72	27.39	27.61	0.0000804	0
WSC	2016	8	16	1	2016-08-16	47	72	27.39	27.6	0.0000806	0
WSC	2016	8	16	2	2016-08-16	45	70	27.38	27.6	0.0000809	0
WSC	2016	8	16	3	2016-08-16	41	66	27.38	27.6	0.0000811	0
WSC	2016	8	16	4	2016-08-16	38	63	27.37	27.6	0.0000814	0
WSC	2016	8	16	5	2016-08-16	35	61	27.37	27.59	0.0000817	0
WSC	2016	8	16	6	2016-08-16	34	60	27.37	27.59	0.0000819	0
WSC	2016	8	16	7	2016-08-16	34	60	27.36	27.59	0.0000822	0
WSC	2016	8	16	8	2016-08-16	34	60	27.36	27.58	0.0000825	0
WSC	2016	8	16	9	2016-08-16	34	60	27.36	27.58	0.0000828	0
WSC	2016	8	16	10	2016-08-16	34	60	27.35	27.58	0.000083	0
WSC	2016	8	16	11	2016-08-16	35	61	27.35	27.58	0.0000833	0
WSC	2016	8	16	12	2016-08-16	36	61	27.35	27.57	0.0000836	0
WSC	2016	8	16	13	2016-08-16	35	60	27.34	27.57	0.0000838	0
WSC	2016	8	16	14	2016-08-16	33	59	27.34	27.57	0.0000841	0
WSC	2016	8	16	15	2016-08-16	32	58	27.34	27.57	0.0000843	0
WSC	2016	8	16	16	2016-08-16	32	57	27.33	27.56	0.0000845	0
WSC	2016	8	16	17	2016-08-16	31	57	27.33	27.56	0.0000848	0
WSC	2016	8	16	18	2016-08-16	31	57	27.33	27.56	0.0000849	0
WSC	2016	8	16	19	2016-08-16	31	56	27.33	27.56	0.0000851	0
WSC	2016	8	16	20	2016-08-16	31	57	27.32	27.55	0.0000853	0
WSC	2016	8	16	21	2016-08-16	31	57	27.32	27.55	0.0000854	0
WSC	2016	8	16	22	2016-08-16	32	58	27.32	27.55	0.0000855	0
WSC	2016	8	16	23	2016-08-16	33	59	27.32	27.55	0.0000856	0
WSC	2016	8	17	0	2016-08-17	35	60	27.32	27.55	0.0000856	0
WSC	2016	8	17	1	2016-08-17	35	61	27.31	27.55	0.0000857	0
WSC	2016	8	17	2	2016-08-17	35	60	27.31	27.55	0.0000857	0
WSC	2016	8	17	3	2016-08-17	33	59	27.31	27.54	0.0000856	0
WSC	2016	8	17	4	2016-08-17	31	57	27.31	27.54	0.0000856	0
WSC	2016	8	17	5	2016-08-17	31	56	27.31	27.54	0.0000855	0
WSC	2016	8	17	6	2016-08-17	30	56	27.31	27.54	0.0000854	0
WSC	2016	8	17	7	2016-08-17	30	56	27.31	27.54	0.0000852	0
WSC	2016	8	17	8	2016-08-17	31	56	27.31	27.54	0.000085	0
WSC	2016	8	17	9	2016-08-17	31	57	27.31	27.54	0.0000848	0
WSC	2016	8	17	10	2016-08-17	31	57	27.31	27.54	0.0000845	0
WSC	2016	8	17	11	2016-08-17	32	58	27.31	27.54	0.0000842	0
WSC	2016	8	17	12	2016-08-17	33	59	27.31	27.54	0.0000839	0
WSC	2016	8	17	13	2016-08-17	33	59	27.31	27.54	0.0000836	0
WSC	2016	8	17	14	2016-08-17	33	59	27.31	27.54	0.0000832	0
WSC	2016	8	17	15	2016-08-17	32	58	27.31	27.54	0.0000827	0
WSC	2016	8	17	16	2016-08-17	32	57	27.32	27.54	0.0000823	0
WSC	2016	8	17	17	2016-08-17	31	57	27.32	27.54	0.0000818	0
WSC	2016	8	17	18	2016-08-17	30	56	27.32	27.54	0.0000813	0
WSC	2016	8	17	19	2016-08-17	31	56	27.32	27.54	0.0000807	0
WSC	2016	8	17	20	2016-08-17	31	57	27.32	27.54	0.0000801	0
WSC	2016	8	17	21	2016-08-17	32	57	27.33	27.54	0.0000795	0
WSC	2016	8	17	22	2016-08-17	33	59	27.33	27.54	0.0000788	0
WSC	2016	8	17	23	2016-08-17	34	60	27.33	27.54	0.0000781	0
WSC	2016	8	18	0	2016-08-18	36	62	27.33	27.54	0.0000774	0
WSC	2016	8	18	1	2016-08-18	39	64	27.34	27.55	0.0000767	0
WSC	2016	8	18	2	2016-08-18	42	67	27.34	27.55	0.0000759	0
WSC	2016	8	18	3	2016-08-18	41	66	27.34	27.55	0.0000751	0
WSC	2016	8	18	4	2016-08-18	40	65	27.35	27.55	0.0000743	0
WSC	2016	8	18	5	2016-08-18	37	62	27.35	27.55	0.0000734	0
WSC	2016	8	18	6	2016-08-18	35	60	27.36	27.55	0.0000726	0
WSC	2016	8	18	7	2016-08-18	34	60	27.36	27.55	0.0000717	0
WSC	2016	8	18	8	2016-08-18	35	60	27.36	27.56	0.0000708	0
WSC	2016	8	18	9	2016-08-18	35	61	27.37	27.56	0.0000699	0
WSC	2016	8	18	10	2016-08-18	37	63	27.37	27.56	0.0000689	0
WSC	2016	8	18	11	2016-08-18	39	64	27.38	27.56	0.000068	0
WSC	2016	8	18	12	2016-08-18	39	65	27.38	27.56	0.000067	0
WSC	2016	8	18	13	2016-08-18	41	67	27.39	27.56	0.000066	0
WSC	2016	8	18	14	2016-08-18	42	68	27.39	27.57	0.000065	0
WSC	2016	8	18	15	2016-08-18	42	68	27.39	27.57	0.000064	0
WSC	2016	8	18	16	2016-08-18	43	68	27.4	27.57	0.000063	0
WSC	2016	8	18	17	2016-08-18	42	67	27.4	27.57	0.000062	0
WSC	2016	8	18	18	2016-08-18	42	67	27.41	27.57	0.000061	0
WSC	2016	8	18	19	2016-08-18	41	66	27.41	27.58	0.00006	0
WSC	2016	8	18	20	2016-08-18	40	65	27.42	27.58	0.000059	0
WSC	2016	8	18	21	2016-08-18	41	66	27.42	27.58	0.000058	0
WSC	2016	8	18	22	2016-08-18	44	69	27.43	27.58	0.000057	0
WSC	2016	8	18	23	2016-08-18	47	72	27.43	27.58	0.000056	0
WSC	2016	8	19	0	2016-08-19	51	76	27.44	27.59	0.000055	0
WSC	2016	8	19	1	2016-08-19	57	82	27.44	27.59	0.000054	82.18
WSC	2016	8	19	2	2016-08-19	61	85	27.45	27.59	0.000053	85.42
WSC	2016	8	19	3	2016-08-19	60	85	27.45	27.59	0.000052	0
WSC	2016	8	19	4	2016-08-19	54	80	27.46	27.59	0.0000511	79.52
WSC	2016	8	19	5	2016-08-19	48	73	27.46	27.59	0.0000502	0
WSC	2016	8	19	6	2016-08-19	43	68	27.46	27.6	0.0000492	0
WSC	2016	8	19	7	2016-08-19	40	66	27.47	27.6	0.0000483	0
WSC	2016	8	19	8	2016-08-19	39	64	27.47	27.6	0.0000475	0
WSC	2016	8	19	9	2016-08-19	38	63	27.48	27.6	0.0000466	0
WSC	2016	8	19	10	2016-08-19	38	63	27.48	27.6	0.0000458	0
WSC	2016	8	19	11	2016-08-19	38	64	27.48	27.61	0.000045	0
WSC	2016	8	19	12	2016-08-19	40	66	27.49	27.61	0.0000442	0
WSC	2016	8	19	13	2016-08-19	44	70	27.49	27.61	0.0000434	0
WSC	2016	8	19	14	2016-08-19	46	72	27.49	27.61	0.0000427	0
WSC	2016	8	19	15	2016-08-19	47	73	27.5	27.61	0.000042	0
WSC	2016	8	19	16	2016-08-19	45	71	27.5	27.61	0.0000413	0
WSC	2016	8	19	17	2016-08-19	41	66	27.5	27.61	0.0000406	0
WSC	2016	8	19	18	2016-08-19	36	62	27.51	27.62	0.00004	0
WSC	2016	8	19	19	2016-08-19	35	61	27.51	27.62	0.0000394	0
WSC	2016	8	19	20	2016-08-19	34	60	27.51	27.62	0.0000389	0
WSC	2016	8	19	21	2016-08-19	33	59	27.51	27.62	0.0000383	0
WSC	2016	8	19	22	2016-08-19	34	60	27.52	27.62	0.0000378	0
WSC	2016	8	19	23	2016-08-19	35	61	27.52	27.62	0.0000374	0
WSC	2016	8	20	0	2016-08-20	37	63	27.52	27.62	0.0000369	0
WSC	2016	8	20	1	2016-08-20	41	67	27.52	27.62	0.0000365	0
WSC	2016	8	20	2	2016-08-20	46	71	27.53	27.62	0.0000361	0
WSC	2016	8	20	3	2016-08-20	49	75	27.53	27.62	0.0000358	0
WSC	2016	8	20	4	2016-08-20	49	75	27.53	27.62	0.0000355	74.75
WSC	2016	8	20	5	2016-08-20	47	72	27.53	27.62	0.0000352	0
WSC	2016	8	20	6	2016-08-20	40	66	27.53	27.63	0.000035	0
WSC	2016	8	20	7	2016-08-20	35	61	27.53	27.63	0.0000347	0
WSC	2016	8	20	8	2016-08-20	32	58	27.53	27.63	0.0000346	0
WSC	2016	8	20	9	2016-08-20	31	57	27.53	27.63	0.0000344	0
WSC	2016	8	20	10	2016-08-20	31	57	27.53	27.63	0.0000343	0
WSC	2016	8	20	11	2016-08-20	32	58	27.53	27.63	0.0000342	0
WSC	2016	8	20	12	2016-08-20	33	59	27.53	27.63	0.0000341	0
WSC	2016	8	20	13	2016-08-20	35	61	27.53	27.63	0.0000341	0
WSC	2016	8	20	14	2016-08-20	36	62	27.53	27.63	0.0000341	0
WSC	2016	8	20	15	2016-08-20	38	64	27.53	27.63	0.0000341	0
WSC	2016	8	20	16	2016-08-20	37	63	27.53	27.63	0.0000341	62.7
WSC	2016	8	20	17	2016-08-20	35	61	27.53	27.63	0.0000342	0
WSC	2016	8	20	18	2016-08-20	32	58	27.53	27.63	0.0000343	0
WSC	2016	8	20	19	2016-08-20	31	56	27.53	27.63	0.0000344	0
WSC	2016	8	20	20	2016-08-20	30	56	27.53	27.63	0.0000346	0
WSC	2016	8	20	21	2016-08-20	30	56	27.53	27.63	0.0000347	0
WSC	2016	8	20	22	2016-08-20	30	56	27.53	27.63	0.0000349	0
WSC	2016	8	20	23	2016-08-20	31	56	27.53	27.62	0.0000351	0
WSC	2016	8	21	0	2016-08-21	31	57	27.53	27.62	0.0000354	0
WSC	2016	8	21	1	2016-08-21	32	58	27.53	27.62	0.0000356	0
WSC	2016	8	21	2	2016-08-21	34	59	27.53	27.62	0.0000359	0
WSC	2016	8	21	3	2016-08-21	35	60	27.52	27.62	0.0000362	0
WSC	2016	8	21	4	2016-08-21	35	61	27.52	27.62	0.0000365	0
WSC	2016	8	21	5	2016-08-21	33	59	27.52	27.62	0.0000368	0
WSC	2016	8	21	6	2016-08-21	32	58	27.52	27.62	0.0000371	0
WSC	2016	8	21	7	2016-08-21	31	57	27.52	27.62	0.0000375	0
WSC	2016	8	21	8	2016-08-21	30	56	27.52	27.62	0.0000378	0
WSC	2016	8	21	9	2016-08-21	30	56	27.51	27.62	0.0000382	0
WSC	2016	8	21	10	2016-08-21	30	56	27.51	27.62	0.0000386	0
WSC	2016	8	21	11	2016-08-21	31	56	27.51	27.62	0.000039	0
WSC	2016	8	21	12	2016-08-21	31	57	27.51	27.62	0.0000394	0
WSC	2016	8	21	13	2016-08-21	32	57	27.51	27.61	0.0000398	0
WSC	2016	8	21	14	2016-08-21	32	58	27.5	27.61	0.0000402	0
WSC	2016	8	21	15	2016-08-21	33	59	27.5	27.61	0.0000406	0
WSC	2016	8	21	16	2016-08-21	33	59	27.5	27.61	0.0000411	0
WSC	2016	8	21	17	2016-08-21	33	58	27.5	27.61	0.0000415	0
WSC	2016	8	21	18	2016-08-21	32	58	27.5	27.61	0.0000419	0
WSC	2016	8	21	19	2016-08-21	31	57	27.49	27.61	0.0000424	0
WSC	2016	8	21	20	2016-08-21	32	57	27.49	27.61	0.0000428	0
WSC	2016	8	21	21	2016-08-21	32	58	27.49	27.61	0.0000433	0
WSC	2016	8	21	22	2016-08-21	33	58	27.49	27.6	0.0000437	0
WSC	2016	8	21	23	2016-08-21	33	59	27.48	27.6	0.0000442	0
WSC	2016	8	22	0	2016-08-22	33	58	27.48	27.6	0.0000447	0
WSC	2016	8	22	1	2016-08-22	33	58	27.48	27.6	0.0000451	0
WSC	2016	8	22	2	2016-08-22	33	58	27.48	27.6	0.0000456	0
WSC	2016	8	22	3	2016-08-22	32	58	27.47	27.6	0.000046	0
WSC	2016	8	22	4	2016-08-22	32	58	27.47	27.6	0.0000465	0
WSC	2016	8	22	5	2016-08-22	32	58	27.47	27.6	0.000047	0
WSC	2016	8	22	6	2016-08-22	31	57	27.47	27.6	0.0000474	0
WSC	2016	8	22	7	2016-08-22	32	58	27.46	27.59	0.0000479	0
WSC	2016	8	22	8	2016-08-22	33	59	27.46	27.59	0.0000484	0
WSC	2016	8	22	9	2016-08-22	35	60	27.46	27.59	0.0000488	0
WSC	2016	8	22	10	2016-08-22	36	61	27.46	27.59	0.0000493	0
WSC	2016	8	22	11	2016-08-22	36	62	27.45	27.59	0.0000497	0
WSC	2016	8	22	12	2016-08-22	35	61	27.45	27.59	0.0000502	0
WSC	2016	8	22	13	2016-08-22	34	60	27.45	27.59	0.0000506	0
WSC	2016	8	22	14	2016-08-22	33	59	27.45	27.59	0.0000511	0
WSC	2016	8	22	15	2016-08-22	32	58	27.45	27.59	0.0000515	0
WSC	2016	8	22	16	2016-08-22	32	58	27.44	27.58	0.000052	0
WSC	2016	8	22	17	2016-08-22	32	58	27.44	27.58	0.0000524	0
WSC	2016	8	22	18	2016-08-22	32	58	27.44	27.58	0.0000528	0
WSC	2016	8	22	19	2016-08-22	32	58	27.44	27.58	0.0000533	0
WSC	2016	8	22	20	2016-08-22	33	59	27.43	27.58	0.0000537	0
WSC	2016	8	22	21	2016-08-22	35	61	27.43	27.58	0.0000541	0
WSC	2016	8	22	22	2016-08-22	37	63	27.43	27.58	0.0000545	0
WSC	2016	8	22	23	2016-08-22	37	63	27.43	27.58	0.0000549	0
WSC	2016	8	23	0	2016-08-23	36	62	27.43	27.58	0.0000553	0
WSC	2016	8	23	1	2016-08-23	35	61	27.42	27.58	0.0000558	0
WSC	2016	8	23	2	2016-08-23	33	59	27.42	27.57	0.0000562	0
WSC	2016	8	23	3	2016-08-23	33	58	27.42	27.57	0.0000566	0
WSC	2016	8	23	4	2016-08-23	32	58	27.42	27.57	0.0000569	0
WSC	2016	8	23	5	2016-08-23	32	57	27.42	27.57	0.0000573	0
WSC	2016	8	23	6	2016-08-23	31	57	27.41	27.57	0.0000577	0
WSC	2016	8	23	7	2016-08-23	31	57	27.41	27.57	0.0000581	0
WSC	2016	8	23	8	2016-08-23	32	57	27.41	27.57	0.0000585	0
WSC	2016	8	23	9	2016-08-23	33	58	27.41	27.57	0.0000588	0
WSC	2016	8	23	10	2016-08-23	34	59	27.41	27.57	0.0000592	0
WSC	2016	8	23	11	2016-08-23	35	60	27.41	27.57	0.0000595	0
WSC	2016	8	23	12	2016-08-23	35	61	27.41	27.57	0.0000599	0
WSC	2016	8	23	13	2016-08-23	34	59	27.4	27.57	0.0000602	0
WSC	2016	8	23	14	2016-08-23	32	58	27.4	27.57	0.0000606	0
WSC	2016	8	23	15	2016-08-23	32	58	27.4	27.57	0.0000609	0
WSC	2016	8	23	16	2016-08-23	31	57	27.4	27.57	0.0000612	0
WSC	2016	8	23	17	2016-08-23	31	57	27.4	27.57	0.0000615	0
WSC	2016	8	23	18	2016-08-23	31	57	27.4	27.57	0.0000618	0
WSC	2016	8	23	19	2016-08-23	31	57	27.4	27.57	0.0000621	0
WSC	2016	8	23	20	2016-08-23	31	57	27.4	27.57	0.0000624	0
WSC	2016	8	23	21	2016-08-23	32	57	27.4	27.57	0.0000627	0
WSC	2016	8	23	22	2016-08-23	33	59	27.39	27.57	0.000063	0
WSC	2016	8	23	23	2016-08-23	34	59	27.39	27.57	0.0000632	0
WSC	2016	8	24	0	2016-08-24	33	59	27.39	27.57	0.0000635	0
WSC	2016	8	24	1	2016-08-24	33	58	27.39	27.57	0.0000637	0
WSC	2016	8	24	2	2016-08-24	32	58	27.39	27.57	0.0000639	0
WSC	2016	8	24	3	2016-08-24	32	57	27.39	27.57	0.0000642	0
WSC	2016	8	24	4	2016-08-24	32	57	27.39	27.57	0.0000644	0
WSC	2016	8	24	5	2016-08-24	31	57	27.39	27.57	0.0000646	0
WSC	2016	8	24	6	2016-08-24	31	57	27.39	27.57	0.0000647	0
WSC	2016	8	24	7	2016-08-24	31	57	27.39	27.57	0.0000649	0
WSC	2016	8	24	8	2016-08-24	31	57	27.39	27.57	0.0000651	0
WSC	2016	8	24	9	2016-08-24	31	57	27.39	27.57	0.0000652	0
WSC	2016	8	24	10	2016-08-24	31	57	27.39	27.57	0.0000653	0
WSC	2016	8	24	11	2016-08-24	31	57	27.39	27.57	0.0000655	0
WSC	2016	8	24	12	2016-08-24	31	56	27.39	27.57	0.0000656	0
WSC	2016	8	24	13	2016-08-24	31	56	27.39	27.57	0.0000657	0
WSC	2016	8	24	14	2016-08-24	31	57	27.39	27.57	0.0000657	0
WSC	2016	8	24	15	2016-08-24	31	57	27.39	27.57	0.0000658	0
WSC	2016	8	24	16	2016-08-24	31	57	27.39	27.57	0.0000659	0
WSC	2016	8	24	17	2016-08-24	31	57	27.39	27.57	0.0000659	0
WSC	2016	8	24	18	2016-08-24	31	57	27.39	27.57	0.0000659	0
WSC	2016	8	24	19	2016-08-24	31	57	27.4	27.57	0.0000659	0
WSC	2016	8	24	20	2016-08-24	31	56	27.4	27.58	0.0000659	0
WSC	2016	8	24	21	2016-08-24	30	56	27.4	27.58	0.0000659	0
WSC	2016	8	24	22	2016-08-24	30	56	27.4	27.58	0.0000659	0
WSC	2016	8	24	23	2016-08-24	30	56	27.4	27.58	0.0000658	0
WSC	2016	8	25	0	2016-08-25	31	56	27.4	27.58	0.0000657	0
WSC	2016	8	25	1	2016-08-25	31	56	27.4	27.58	0.0000657	0
WSC	2016	8	25	2	2016-08-25	31	56	27.4	27.58	0.0000656	0
WSC	2016	8	25	3	2016-08-25	31	57	27.4	27.58	0.0000655	0
WSC	2016	8	25	4	2016-08-25	31	57	27.41	27.58	0.0000653	0
WSC	2016	8	25	5	2016-08-25	31	57	27.41	27.58	0.0000652	0
WSC	2016	8	25	6	2016-08-25	31	57	27.41	27.58	0.0000651	0
WSC	2016	8	25	7	2016-08-25	31	57	27.41	27.59	0.0000649	0
WSC	2016	8	25	8	2016-08-25	31	57	27.41	27.59	0.0000647	0
WSC	2016	8	25	9	2016-08-25	31	57	27.41	27.59	0.0000646	0
WSC	2016	8	25	10	2016-08-25	31	56	27.41	27.59	0.0000644	0
WSC	2016	8	25	11	2016-08-25	31	56	27.41	27.59	0.0000642	0
WSC	2016	8	25	12	2016-08-25	31	57	27.42	27.59	0.0000639	0
WSC	2016	8	25	13	2016-08-25	31	56	27.42	27.59	0.0000637	0
WSC	2016	8	25	14	2016-08-25	31	56	27.42	27.59	0.0000635	0
WSC	2016	8	25	15	2016-08-25	31	57	27.42	27.59	0.0000632	0
WSC	2016	8	25	16	2016-08-25	31	57	27.42	27.59	0.000063	0
WSC	2016	8	25	17	2016-08-25	31	57	27.42	27.59	0.0000627	0
WSC	2016	8	25	18	2016-08-25	32	57	27.43	27.6	0.0000624	0
WSC	2016	8	25	19	2016-08-25	32	58	27.43	27.6	0.0000621	0
WSC	2016	8	25	20	2016-08-25	32	58	27.43	27.6	0.0000619	0
WSC	2016	8	25	21	2016-08-25	32	58	27.43	27.6	0.0000616	0
WSC	2016	8	25	22	2016-08-25	32	58	27.43	27.6	0.0000613	0
WSC	2016	8	25	23	2016-08-25	33	58	27.43	27.6	0.000061	0
WSC	2016	8	26	0	2016-08-26	33	59	27.43	27.6	0.0000606	0
WSC	2016	8	26	1	2016-08-26	33	58	27.44	27.6	0.0000603	0
WSC	2016	8	26	2	2016-08-26	32	58	27.44	27.6	0.00006	57.71
WSC	2016	8	26	3	2016-08-26	32	57	27.44	27.6	0.0000597	0
WSC	2016	8	26	4	2016-08-26	32	57	27.44	27.6	0.0000593	57.43
WSC	2016	8	26	5	2016-08-26	32	58	27.44	27.6	0.000059	57.54
WSC	2016	8	26	6	2016-08-26	32	58	27.44	27.6	0.0000587	57.66
WSC	2016	8	26	7	2016-08-26	32	58	27.44	27.6	0.0000583	57.82
WSC	2016	8	26	8	2016-08-26	32	58	27.44	27.6	0.000058	57.97
WSC	2016	8	26	9	2016-08-26	33	58	27.45	27.6	0.0000576	58.38
WSC	2016	8	26	10	2016-08-26	33	58	27.45	27.6	0.0000573	0
WSC	2016	8	26	11	2016-08-26	33	59	27.45	27.6	0.0000569	0
WSC	2016	8	26	12	2016-08-26	33	59	27.45	27.6	0.0000566	0
WSC	2016	8	26	13	2016-08-26	33	59	27.45	27.6	0.0000562	0
WSC	2016	8	26	14	2016-08-26	33	59	27.45	27.6	0.0000559	0
WSC	2016	8	26	15	2016-08-26	32	58	27.45	27.6	0.0000555	0
WSC	2016	8	26	16	2016-08-26	32	58	27.45	27.6	0.0000552	0
WSC	2016	8	26	17	2016-08-26	32	58	27.45	27.6	0.0000548	0
WSC	2016	8	26	18	2016-08-26	32	58	27.45	27.6	0.0000545	0
WSC	2016	8	26	19	2016-08-26	33	58	27.45	27.6	0.0000542	0
WSC	2016	8	26	20	2016-08-26	33	59	27.45	27.6	0.0000538	0
WSC	2016	8	26	21	2016-08-26	33	59	27.45	27.6	0.0000535	0
WSC	2016	8	26	22	2016-08-26	33	59	27.45	27.6	0.0000531	0
WSC	2016	8	26	23	2016-08-26	33	59	27.45	27.6	0.0000528	0
WSC	2016	8	27	0	2016-08-27	33	59	27.45	27.59	0.0000525	0
WSC	2016	8	27	1	2016-08-27	33	59	27.45	27.59	0.0000521	0
WSC	2016	8	27	2	2016-08-27	32	58	27.45	27.59	0.0000518	0
WSC	2016	8	27	3	2016-08-27	32	58	27.45	27.59	0.0000515	0
WSC	2016	8	27	4	2016-08-27	32	57	27.45	27.59	0.0000512	0
WSC	2016	8	27	5	2016-08-27	31	57	27.45	27.59	0.0000509	0
WSC	2016	8	27	6	2016-08-27	31	57	27.45	27.59	0.0000505	0
WSC	2016	8	27	7	2016-08-27	32	57	27.45	27.59	0.0000502	0
WSC	2016	8	27	8	2016-08-27	31	57	27.45	27.58	0.0000499	0
WSC	2016	8	27	9	2016-08-27	31	57	27.45	27.58	0.0000497	0
WSC	2016	8	27	10	2016-08-27	31	57	27.45	27.58	0.0000494	0
WSC	2016	8	27	11	2016-08-27	31	57	27.45	27.58	0.0000491	0
WSC	2016	8	27	12	2016-08-27	31	56	27.45	27.58	0.0000488	0
WSC	2016	8	27	13	2016-08-27	30	56	27.44	27.58	0.0000486	0
WSC	2016	8	27	14	2016-08-27	30	56	27.44	27.57	0.0000483	0
WSC	2016	8	27	15	2016-08-27	30	56	27.44	27.57	0.0000481	0
WSC	2016	8	27	16	2016-08-27	30	56	27.44	27.57	0.0000478	0
WSC	2016	8	27	17	2016-08-27	31	56	27.44	27.57	0.0000476	0
WSC	2016	8	27	18	2016-08-27	31	56	27.44	27.57	0.0000474	0
WSC	2016	8	27	19	2016-08-27	31	57	27.44	27.57	0.0000472	0
WSC	2016	8	27	20	2016-08-27	31	57	27.44	27.56	0.000047	0
WSC	2016	8	27	21	2016-08-27	31	57	27.43	27.56	0.0000468	0
WSC	2016	8	27	22	2016-08-27	31	57	27.43	27.56	0.0000466	0
WSC	2016	8	27	23	2016-08-27	31	57	27.43	27.56	0.0000465	0
WSC	2016	8	28	0	2016-08-28	31	56	27.43	27.56	0.0000463	0
WSC	2016	8	28	1	2016-08-28	30	56	27.43	27.55	0.0000462	0
WSC	2016	8	28	2	2016-08-28	30	56	27.43	27.55	0.000046	0
WSC	2016	8	28	3	2016-08-28	30	56	27.42	27.55	0.0000459	0
WSC	2016	8	28	4	2016-08-28	30	56	27.42	27.55	0.0000458	0
WSC	2016	8	28	5	2016-08-28	30	56	27.42	27.54	0.0000458	0
WSC	2016	8	28	6	2016-08-28	30	56	27.42	27.54	0.0000457	0
WSC	2016	8	28	7	2016-08-28	31	56	27.42	27.54	0.0000456	56.42
WSC	2016	8	28	8	2016-08-28	31	57	27.41	27.54	0.0000456	56.55
WSC	2016	8	28	9	2016-08-28	31	57	27.41	27.54	0.0000456	56.51
WSC	2016	8	28	10	2016-08-28	31	56	27.41	27.53	0.0000456	56.39
WSC	2016	8	28	11	2016-08-28	31	57	27.41	27.53	0.0000456	0
WSC	2016	8	28	12	2016-08-28	31	56	27.41	27.53	0.0000456	56.25
WSC	2016	8	28	13	2016-08-28	30	56	27.4	27.53	0.0000456	56.31
WSC	2016	8	28	14	2016-08-28	30	56	27.4	27.53	0.0000457	56.29
WSC	2016	8	28	15	2016-08-28	30	56	27.4	27.53	0.0000458	55.93
WSC	2016	8	28	16	2016-08-28	30	56	27.4	27.52	0.0000459	55.75
WSC	2016	8	28	17	2016-08-28	30	56	27.4	27.52	0.000046	56.19
WSC	2016	8	28	18	2016-08-28	30	56	27.39	27.52	0.0000461	56.33
WSC	2016	8	28	19	2016-08-28	31	56	27.39	27.52	0.0000462	56.4
WSC	2016	8	28	20	2016-08-28	31	57	27.39	27.52	0.0000463	56.51
WSC	2016	8	28	21	2016-08-28	31	57	27.39	27.51	0.0000465	56.55
WSC	2016	8	28	22	2016-08-28	31	57	27.39	27.51	0.0000467	56.65
WSC	2016	8	28	23	2016-08-28	31	57	27.38	27.51	0.0000469	56.6
WSC	2016	8	29	0	2016-08-29	31	57	27.38	27.51	0.0000471	56.58
WSC	2016	8	29	1	2016-08-29	31	56	27.38	27.51	0.0000473	56.39
WSC	2016	8	29	2	2016-08-29	30	56	27.38	27.51	0.0000475	56.09
WSC	2016	8	29	3	2016-08-29	30	56	27.38	27.51	0.0000477	0
WSC	2016	8	29	4	2016-08-29	30	56	27.37	27.5	0.000048	0
WSC	2016	8	29	5	2016-08-29	30	56	27.37	27.5	0.0000482	0
WSC	2016	8	29	6	2016-08-29	30	56	27.37	27.5	0.0000485	0
WSC	2016	8	29	7	2016-08-29	31	56	27.37	27.5	0.0000487	0
WSC	2016	8	29	8	2016-08-29	31	57	27.37	27.5	0.000049	0
WSC	2016	8	29	9	2016-08-29	31	57	27.36	27.5	0.0000493	0
WSC	2016	8	29	10	2016-08-29	31	57	27.36	27.5	0.0000496	0
WSC	2016	8	29	11	2016-08-29	31	57	27.36	27.5	0.0000499	0
WSC	2016	8	29	12	2016-08-29	31	56	27.36	27.49	0.0000502	0
WSC	2016	8	29	13	2016-08-29	30	56	27.36	27.49	0.0000505	0
WSC	2016	8	29	14	2016-08-29	30	56	27.35	27.49	0.0000508	0
WSC	2016	8	29	15	2016-08-29	30	56	27.35	27.49	0.0000511	0
WSC	2016	8	29	16	2016-08-29	30	56	27.35	27.49	0.0000514	0
WSC	2016	8	29	17	2016-08-29	30	56	27.35	27.49	0.0000517	0
WSC	2016	8	29	18	2016-08-29	30	56	27.35	27.49	0.000052	0
WSC	2016	8	29	19	2016-08-29	31	56	27.35	27.49	0.0000523	0
WSC	2016	8	29	20	2016-08-29	31	57	27.34	27.49	0.0000526	0
WSC	2016	8	29	21	2016-08-29	31	57	27.34	27.49	0.0000529	0
WSC	2016	8	29	22	2016-08-29	31	57	27.34	27.49	0.0000532	0
